positive_sample_id,negative_sample_id,matching_distance,diff_luminance_mean,diff_Lab_a_mean,diff_Lab_b_mean,diff_ROI_short_side,diff_ROI_aspect_ratio,diff_foreground_ratio,diff_original_pixel_count,diff_blur_laplacian
stained_coating::中医舌诊染苔数据/染苔/119_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/760.JPG,1.2736101060861944,-0.3853747898277968,0.46272032900227034,0.32207366236837043,-0.6014368493256801,0.7434345874753973,0.12007441192491786,-0.285100803846068,0.3815833126493092
stained_coating::中医舌诊染苔数据/染苔/120_蛋黄.JPG,stained_coating::中医舌诊染苔数据/非染苔/314.JPG,0.7442101526540649,-0.027368865745939885,0.24709416875799203,0.07559322104117633,-0.45317567251516366,0.18051636316675707,0.18288975710233857,-0.2736018260036179,0.37425774971748316
stained_coating::中医舌诊染苔数据/染苔/122_橘子味糖果.JPG,stained_coating::中医舌诊染苔数据/非染苔/281.JPG,1.2799621475039498,-0.14179456646560948,0.3177788067113547,0.80192065863347,-0.296522353621033,-0.05139236652327067,0.25485098829432284,-0.259781953550765,0.8069293129306047
stained_coating::中医舌诊染苔数据/染苔/123_玉米棒.JPG,stained_coating::中医舌诊染苔数据/非染苔/907.JPG,0.9087790285951297,-0.09454035165820124,-0.08847380590244908,0.42335252393131206,0.4503782918206256,0.21338156260829033,0.3743627117167033,0.07524226040448767,0.48549493941100397
stained_coating::中医舌诊染苔数据/染苔/124_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/337.JPG,0.9168837663261042,-0.07117047678335475,-0.27007737499639967,0.2969113986356584,-0.37624770341536734,-0.09660788301004364,-0.21881404661668624,-0.2818304523495913,0.6295308005242304
stained_coating::中医舌诊染苔数据/染苔/125_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/272.JPG,0.9905834294261862,-0.5449816038675737,-0.5772244182026787,0.23519183687659762,-0.12867951194875019,-0.3695833413519578,-0.0814530673099314,-0.2691710272019398,-0.2520108051998406
stained_coating::中医舌诊染苔数据/染苔/126_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/323.JPG,0.8808430408209577,-0.362145412370471,0.23020303200471715,-0.19082355891080316,-0.36785556133175323,0.05634882097681054,0.5546706148121254,-0.26284131462811405,0.20022523577838724
stained_coating::中医舌诊染苔数据/染苔/127_蛋黄.JPG,stained_coating::中医舌诊染苔数据/非染苔/1002.JPG,0.767103550891701,0.3611817977556788,-0.01804061069356655,-0.09353411891083807,0.6112276817565633,-0.03971823996427787,0.24084241602287537,-0.012079201495050762,0.12487464806818271
stained_coating::中医舌诊染苔数据/染苔/128_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/258.JPG,1.2073985734541328,-0.44900908431638953,-0.5113180263937082,0.02083130123874044,-0.14826117681051648,0.60255653831883,0.41184430460183086,-0.1913551232474695,0.634849444599226
stained_coating::中医舌诊染苔数据/染苔/129_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/335.JPG,1.3767775208598456,0.5049357147330451,-1.090439089987453,-0.6465343507766612,-0.012588213125421212,0.13740462130685038,0.07469937265487758,-0.057231151188341045,-0.07482176299448712
stained_coating::中医舌诊染苔数据/染苔/130_草莓糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/278.JPG,0.627198426685613,0.15841095001131078,0.0902875560550025,-0.0184700592982055,0.10490177604517678,0.06176003688873064,0.07368848287681207,0.029485911073071636,0.5819559736355773
stained_coating::中医舌诊染苔数据/染苔/131_蛋黄.JPG,stained_coating::中医舌诊染苔数据/非染苔/255.JPG,1.0888699232867345,0.40836222734768524,-0.1826918105950754,0.5899445724078864,0.3063131860519162,0.3400634406255195,0.30849012431813283,0.021837508379698778,0.5765007890442764
stained_coating::中医舌诊染苔数据/染苔/133_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/296.JPG,1.2468111835366498,-0.3349229775163878,0.19482980869219702,0.22201606438119625,1.068599425313534,-0.09371282523868874,0.07765155626149567,0.4368279703110298,-0.08706132375944203
stained_coating::中医舌诊染苔数据/染苔/134_橘子味棒棒糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/267.JPG,1.3741457977458695,0.0033177596771187257,0.7581698990379147,1.0607260390273876,0.39023460688805756,0.08418110370758236,-0.04870380950494746,-0.039500043840911714,0.15812184889265785
stained_coating::中医舌诊染苔数据/染苔/135_蓝莓蛋糕.JPG,stained_coating::中医舌诊染苔数据/非染苔/330.JPG,1.147884364622497,-0.5281387584353399,-0.3230485938168352,-0.7191470673014296,0.3692542516790222,0.13541930515540657,0.43514941513892014,0.08764849704918615,0.25583335373902416
stained_coating::中医舌诊染苔数据/染苔/136_橘子味糖果.JPG,stained_coating::中医舌诊染苔数据/非染苔/329.JPG,0.9617833059733601,-0.08017322500069479,0.09411672757366418,-0.3521250577086629,0.713332077107202,-0.0025764756219549545,-0.0945341794252943,0.19608790208652394,0.4790750464024565
stained_coating::中医舌诊染苔数据/染苔/138_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/1004.JPG,0.8234702725735685,-0.5091006041858075,-0.4475667639103656,-0.09955465751444242,-0.14965986715778554,0.35833712213611274,-0.037884097684616425,-0.08423792483666431,0.2221664350512375
stained_coating::中医舌诊染苔数据/染苔/13_台式梅肉.JPG,stained_coating::中医舌诊染苔数据/非染苔/791.JPG,1.1784532922003097,-0.7457262784034857,-0.011027970622036865,0.15735768848347886,-0.04615678145987778,0.27426070250074375,-0.2025069468554732,0.006383998650413836,-0.8302783996714002
stained_coating::中医舌诊染苔数据/染苔/142_橘子.JPG,stained_coating::中医舌诊染苔数据/非染苔/284.JPG,0.5187709064082551,0.07845135596214692,-0.23981030951696386,-0.027664675468004274,-0.18742450653404913,-0.07527189631045228,0.1406991990575055,-0.2724413786984165,0.26434815262783695
stained_coating::中医舌诊染苔数据/染苔/143_芒果.JPG,stained_coating::中医舌诊染苔数据/非染苔/792.JPG,1.1134842183065998,-0.36550951948588617,-0.8828722964625533,-0.4216522815503853,0.3286922316082205,-0.049759473965958256,0.19473581655092975,0.023231803399433204,0.004406118409659543
stained_coating::中医舌诊染苔数据/染苔/144_牛奶.JPG,stained_coating::中医舌诊染苔数据/非染苔/332.JPG,0.6959066543135344,0.24834104662478418,-0.37470884312141156,-0.20504545289068038,-0.14546379611597843,0.22826054999805956,0.23227388244108482,-0.26009843917945624,0.21283207469951798
stained_coating::中医舌诊染苔数据/染苔/145_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/262.JPG,0.9579134699812994,-0.30432529628071725,-0.11230624410831985,0.34334111572021464,-0.7427045743998515,0.06754406070494112,0.06424403964326753,-0.09733152870617667,-0.3531508285769747
stained_coating::中医舌诊染苔数据/染苔/146_橘子.JPG,stained_coating::中医舌诊染苔数据/非染苔/291.JPG,1.2033114249840398,-0.12697174820169765,-0.10924476375732764,1.113377871705839,-0.11888867951786702,-0.325705410591393,-0.1631728019679637,-0.18101219707648902,0.026125574530779183
stained_coating::中医舌诊染苔数据/染苔/147_红色火龙果.JPG,stained_coating::中医舌诊染苔数据/非染苔/906.JPG,1.3155296022305678,0.09790400793582543,0.2946993103974645,-1.0609700611776247,0.2139996231321606,-0.1959463040557078,0.564318354198649,0.07159377451623095,-0.3174210438869368
stained_coating::中医舌诊染苔数据/染苔/148_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/11.JPG,1.2050531340608268,0.7920697567974582,0.42027003461421975,0.47088243546412967,0.001398690347269027,-0.5584352681235616,0.1300452358160855,0.033459124403266816,0.31070597816931783
stained_coating::中医舌诊染苔数据/染苔/150_百香果.JPG,stained_coating::中医舌诊染苔数据/非染苔/893.JPG,1.2901643401609362,0.4673686682294709,-0.5088139274205045,0.02218686761409272,0.33708437369183464,-0.33380268203742797,0.8797340433138482,0.06536966704281222,-0.428312265632791
stained_coating::中医舌诊染苔数据/染苔/152_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/891.JPG,1.1884911905796125,-0.2517230010388536,-0.38127070618116765,0.022998073582918055,-0.36226079994267707,-0.05669441468096886,1.0309645293156022,-0.04877175407144685,0.05947175396483337
stained_coating::中医舌诊染苔数据/染苔/154_咖啡.JPG,stained_coating::中医舌诊染苔数据/非染苔/320.JPG,0.7066594928263402,-0.26750355612314436,-0.30657916774485555,0.12059449588338433,-0.48114947946054415,0.2680590901580885,-0.037580847926578675,-0.09858527333733597,0.069164977258318
stained_coating::中医舌诊染苔数据/染苔/155_芒果.JPG,stained_coating::中医舌诊染苔数据/非染苔/300.JPG,0.48628127364589324,-0.1942530488195931,-0.07692703613728077,-0.19612659068354996,-0.3272935412609515,0.20273686601239815,0.0331868713268878,-0.036976070952098705,0.060497309177849734
stained_coating::中医舌诊染苔数据/染苔/156_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/627.JPG,0.9193564806973965,-0.5609046191197224,0.20941005742519592,-0.5347373473774966,0.1328755829905573,-0.21758385335376274,0.28407522628651594,0.045526787359771614,0.23029474085815982
stained_coating::中医舌诊染苔数据/染苔/158_蓝莓蛋糕.JPG,stained_coating::中医舌诊染苔数据/非染苔/908.JPG,1.397287350549201,0.043680451765243045,-0.36190671203542446,-0.7990269348573079,-0.004196071041807081,-0.11634274324116411,1.0758767931514606,0.04794427602143114,-0.08786739288539538
stained_coating::中医舌诊染苔数据/染苔/159_橘子.JPG,stained_coating::中医舌诊染苔数据/非染苔/14.JPG,0.7517806431053854,0.27315110377884627,0.06238926173757166,0.44129603494962777,0.26295378528657654,-0.04376315254005447,-0.11216834447626056,0.059031163201522796,0.45255019275398567
stained_coating::中医舌诊染苔数据/染苔/15_咖啡味棒棒糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/311.JPG,0.6027170204857192,-0.2900123996683473,-0.34920836002338007,-0.13746355961168583,0.33148961230275853,-0.029486472348249526,-0.01583130997278137,-0.027270511672232545,0.1629993239003113
stained_coating::中医舌诊染苔数据/染苔/161_香飘飘奶茶.JPG,stained_coating::中医舌诊染苔数据/非染苔/899.JPG,1.37370563811396,-0.12822447001443427,-0.17472948936955024,-0.06253810056680345,0.1468624864632475,-0.1880128107428794,0.9225625278439981,0.06773649602571252,0.9610187299883379
stained_coating::中医舌诊染苔数据/染苔/165_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/266.JPG,0.8637754779282846,0.04422071859904708,-0.6695817114788688,-0.3074689039700215,-0.029372497292649492,0.14863453635334267,0.4016784387891398,-0.0162990098776013,-0.1292656727676459
stained_coating::中医舌诊染苔数据/染苔/174_咖啡味糖果糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/1.JPG,1.336812111736543,-0.9924173549957096,-0.6754461560986548,-0.5129676050416123,0.13847034437963346,-0.1985941709191006,-0.018882420162352198,0.06978288330956295,-0.13773621306111372
stained_coating::中医舌诊染苔数据/染苔/175_橘子.JPG,stained_coating::中医舌诊染苔数据/非染苔/328.JPG,1.1389158841670057,0.06385492725177322,-0.6445339133367207,-0.460147627233357,-0.6909530315508976,-0.037806998742358267,0.21851610963272128,-0.2703314745071412,0.25732912377428696
stained_coating::中医舌诊染苔数据/染苔/176_芒果.JPG,stained_coating::中医舌诊染苔数据/非染苔/799.JPG,0.9745476836339328,-0.3563555772785826,-0.3171786221115476,0.2737253805323916,-0.21679700382669864,0.32749237326694236,-0.18188790882308714,-0.06906419719440982,-0.6746263838749104
stained_coating::中医舌诊染苔数据/染苔/177_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/334.JPG,0.5597789707300781,-0.10822072327792154,-0.35800397102837533,-0.05804052976705926,-0.1832284354922421,0.36301873878504076,0.0034830525671382118,-0.027903482929615142,0.06292236852103816
stained_coating::中医舌诊染苔数据/染苔/178_杨梅.JPG,stained_coating::中医舌诊染苔数据/非染苔/162.JPG,1.3904802717528315,0.70837686292759,0.7543864147442418,-0.5278034808941172,0.39722805862440264,-0.16443453121932788,-0.44350553557394157,0.15617510823819392,-0.4219544511843716
stained_coating::中医舌诊染苔数据/染苔/180_咖啡.JPG,stained_coating::中医舌诊染苔数据/非染苔/895.JPG,1.459153925640499,-0.5770549520376558,-0.1947525793367182,-0.8971062808766275,0.32309747021914437,-0.27807813286536753,0.5468636989223217,0.06354613838916523,-0.6845378547247918
stained_coating::中医舌诊染苔数据/染苔/182_巧克力味糖果.JPG,stained_coating::中医舌诊染苔数据/非染苔/309.JPG,1.2559404907815714,-0.16008625322523806,-0.6102476594043993,-0.389343622796788,-0.39023460688805756,0.526117839960929,0.36512104987170024,-0.27128093139321513,0.625922112372355
stained_coating::中医舌诊染苔数据/染苔/183_杨梅.JPG,stained_coating::中医舌诊染苔数据/非染苔/317.JPG,1.1563731111636057,-0.2313649672298051,-0.6401057848220002,-0.5915761525848994,-0.5440905450876501,0.28666931004642904,0.12160593194459512,-0.2848898134269405,0.2231753593844643
stained_coating::中医舌诊染苔数据/染苔/185_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/295.JPG,1.0402832173856147,-0.6474435399953905,-0.47563106971648483,-0.2571343960934167,-0.24616950111934813,0.044873361879325224,0.22207927369126157,-0.057231151188341045,0.5054259316666951
stained_coating::中医舌诊染苔数据/染苔/186_橘子.JPG,stained_coating::中医舌诊染苔数据/非染苔/298.JPG,0.798256678691793,-0.006631497984926904,-0.260363328668529,-0.5197115955144438,-0.46156781459877777,-0.08710604161891633,-0.12419620433849032,-0.057231151188341045,0.2448430744059633
stained_coating::中医舌诊染苔数据/染苔/188_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/321.JPG,1.1406146038952123,-0.5752956312447659,-0.39259691877418357,-0.2899279848848715,-0.5552800678658023,-0.19588776530183377,0.10638187132636279,-0.057231151188341045,0.6087245326599673
stained_coating::中医舌诊染苔数据/染苔/189_黄桃.JPG,stained_coating::中医舌诊染苔数据/非染苔/913.JPG,0.9393383513103544,0.26928709427720626,0.29104753579108233,-0.5149965412156425,0.4657638856405848,0.07849029520368023,0.08544620136999748,0.1492996777365624,-0.4552172259867559
stained_coating::中医舌诊染苔数据/染苔/190_咖啡.JPG,stained_coating::中医舌诊染苔数据/非染苔/1003.JPG,1.2989285217786113,-0.7464692658933878,-0.5453027609781018,-0.5344513586163645,-0.6140250624511014,-0.3438989387431354,-0.05773150793482695,-0.19015511523868173,0.11054606127192956
stained_coating::中医舌诊染苔数据/染苔/192_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/299.JPG,1.2670808420120157,0.3736553040997179,-0.28725071862101176,0.8428171727473166,0.1244834409069431,-0.651650832256103,0.13446895428971262,-0.24106270774042166,-0.39583298108538273
stained_coating::中医舌诊染苔数据/染苔/194_金嗓子润喉糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/315.JPG,1.1862606213818956,0.04654821555782196,0.17414981884939768,1.0327944735339059,0.16364677063047578,-0.08398157485403568,0.14872343360777884,0.08000405042617198,0.4956838339716751
stained_coating::中医舌诊染苔数据/染苔/196_橙子.JPG,stained_coating::中医舌诊染苔数据/非染苔/322.JPG,0.5828810727636167,-0.1428474331461842,-0.2002853124885517,-0.1584230849420556,-0.06853582701618216,0.41298353667820953,-0.030389329316094393,-0.1282645922946078,0.2480020110071658
stained_coating::中医舌诊染苔数据/染苔/1_咖啡.JPG,stained_coating::中医舌诊染苔数据/非染苔/293.JPG,1.3638787904645726,0.15572378128036957,0.19174842841575007,0.3203388343564526,-0.6098289914092943,-0.6808446094943772,0.10204356250893198,-0.3383604999577066,0.8580148791274642
stained_coating::中医舌诊染苔数据/染苔/200_黑巧.JPG,stained_coating::中医舌诊染苔数据/非染苔/286.JPG,1.320157008561047,0.66808253930422,-0.10506309694956284,0.5666625081690346,0.8867696801685608,0.22355011433483063,0.2696768830566204,0.1825977021635578,-0.14809771790514054
stained_coating::中医舌诊染苔数据/染苔/214_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/399.JPG,1.0800394878296997,0.34254156951639,-0.28921255729946516,-0.10231201991962197,0.8098417110687646,0.028418419770043002,0.012883868514016128,-0.5212307314126373,-0.16291176353814574
